Constituency name,2024 Winner,2024 Runner-up,2024 Electorate,2024 Valid Votes,2024 Majority,2024 Result Type,2019 Winner,2019 Runner-up,2019 Electorate,2019 Valid Votes,2019 Majority,2019 Result Type,Total Population,Total Households,Female,Male,Christian,Muslim,No Religion,No Qualifications,Level 4+,White,Black,Asian,Mixed,Other,Social Rent,Private Rent,Own Outright,Detached,Flat,Employed,Unemployed,Long-term Sick,Full-time Students,Born Outside UK,Recent Migrants,Veterans,Disabled,Deprived (2+ Dimensions),2019 Vote Share,2024 Vote Share,2019 Turnout Rate,2024 Turnout Rate,Vote Share Swing,% Female,% Male,% Christian,% Muslim,% No Religion,% No Qualifications,% Level 4+,% White,% Black,% Asian,% Mixed,% Other,% Social Rent,% Private Rent,% Own Outright,% Detached,% Flat,% Employed,% Unemployed,% Long-term Sick,% Full-time Students,% Born Outside UK,% Recent Migrants,% Veterans,% Disabled,% Deprived (2+ Dimensions),Incumbent Retained,Safe Seat 2019,Safe Seat 2024,Non-White,% Non-White,Minority Ethnic,% Minority Ethnic,UK Born,% UK Born,Other Religions,% Other Religions,All Renters,% All Renters,% Highly Educated,Economically Inactive,% Economically Inactive,% Owner Occupier,% Deprived Households
Luton North,Lab,Con,74866.0,30340.0,7510.0,Lab hold,Lab,Con,68185.0,42589.0,9247.0,Lab hold,225262.0,78940.0,140749.0,48543.0,29822.0,227.0,355.0,18347.0,2240.0,78112.0,1008.0,28686.0,3010.0,1556.0,91.0,6209.0,23836.0,5650.0,2788.0,41349.0,38967.0,590.0,18368.0,86587.0,3756.0,2424.0,19502.0,42283.0,0.13561633790423114,0.1003125584377421,0.6246095182224829,0.40525739320920046,-0.035303779466489035,0.6248235388125827,0.2154957338565759,0.13238806367696282,0.0010077154602196553,0.0015759426800791966,0.08144738127158598,0.009943976347541973,0.3467606609192851,0.004474789356393888,0.1273450471007094,0.013362218217009527,0.00690751214141755,0.0004039740391188927,0.02756345943834291,0.10581456259821896,0.025081904626612566,0.012376699132565635,0.18355958839040762,0.17298523497083396,0.0026191723415400735,0.08154060604984419,0.38438351785920394,0.016673917482753417,0.010760802976090065,0.0865747440757873,0.18770587138532022,1,1,1,34260.0,0.15208956681553035,147150.0,0.6532393390807149,138675.0,0.615616482140796,194858.0,0.8650282781827383,6300.0,0.0279674334774618,0.009943976347541973,77427.0,0.34371975743800554,0.10581456259821896,0.5356346592348619
Macclesfield,Lab,Con,76416.0,51791.0,9120.0,Lab gain from Con,Con,Lab,76216.0,53867.0,10711.0,Con hold,398772.0,174856.0,61565.0,20529.0,15239.0,150.0,201.0,4491.0,795.0,38909.0,1433.0,1517.0,1488.0,422.0,233.0,1819.0,11841.0,7753.0,952.0,18985.0,18418.0,500.0,7103.0,33135.0,2646.0,2015.0,6523.0,74813.0,0.14053479584339246,0.11934673366834171,0.7067676078513698,0.6777507328308208,-0.021188062175050745,0.15438646645200765,0.05148054527399115,0.038214819495852266,0.0003761547952213295,0.0005040474255965815,0.011262074568926604,0.001993620414673046,0.09757204618177806,0.003593532143681101,0.0038041788290050457,0.0037314555685955884,0.0010582488238893403,0.0005842937819104651,0.004561503816717322,0.02969365953477175,0.019442187515673115,0.002387329100338038,0.04760865858184627,0.04618679345590964,0.0012538493174044315,0.017812183403047355,0.08309259426439168,0.006635370587704252,0.0050530127491398595,0.016357718194858213,0.1876084579659555,0,1,1,4860.0,0.012187415365171076,359863.0,0.9024279538182219,365637.0,0.9169074057356084,383182.0,0.9609049782833298,2052.0,0.005145797598627788,0.001993620414673046,32544.0,0.08161054437121965,0.02969365953477175,0.4278549206203962
Maidenhead,LD,Con,75687.0,48589.0,2963.0,LD gain from Con,Con,LD,76668.0,56492.0,18846.0,Con hold,124607.0,50248.0,199664.0,68722.0,50778.0,726.0,850.0,24568.0,3081.0,116939.0,6228.0,22258.0,4898.0,3164.0,461.0,8157.0,38504.0,14120.0,5968.0,64690.0,61677.0,932.0,23439.0,21643.0,1067.0,3538.0,25694.0,20773.0,0.24581311629362967,0.039148070342330914,0.7368393593154902,0.6419728619181629,-0.20666504595129875,1.6023497877326314,0.5515099472742302,0.40750519633728444,0.005826317943614725,0.006821446628199058,0.19716388324893466,0.02472573771938976,0.9384625261823172,0.049981140706380864,0.1786255988828878,0.03930758304108116,0.02539183191955508,0.003699631641882077,0.06546181193672908,0.30900350702609003,0.11331626634137729,0.04789458056128468,0.5191522145625848,0.49497219257345093,0.007479515597037085,0.18810339708042084,0.1736900816166026,0.00856292182622164,0.028393268435962668,0.20620029372346657,0.1667081303618577,0,1,0,36548.0,0.2933061545499049,7668.0,0.06153747381768279,102964.0,0.8263099183833974,72253.0,0.5798470390909019,8618.0,0.06916144357861115,0.02472573771938976,111742.0,0.8967553989743754,0.30900350702609003,0.413409488934883
Makerfield,Lab,RUK,76641.0,39895.0,5399.0,Lab hold,Lab,Con,74190.0,44259.0,4740.0,Lab hold,329330.0,143105.0,570523.875,195528.375,131095.375,1314.0,1558.0,49524.0,7711.0,254565.375,7680.0,21535.0,14118.0,6434.0,1772.0,20243.0,78582.625,38454.5,14284.0,181106.75,169888.25,3276.375,65235.0,20471.0,1307.0,8495.875,61949.125,69855.0,0.06389001213101496,0.07044532299943894,0.5965628790942176,0.5205438342401587,0.00655531086842398,1.732377478516989,0.5937156499559713,0.3980669085719491,0.003989918926304922,0.004730817113533538,0.1503780402635654,0.023414204597212523,0.7729796101175113,0.02332007408981872,0.06539033795888623,0.04286885494792458,0.01953663498618407,0.005380621261348799,0.06146722132815109,0.23861362463182825,0.11676585795402787,0.04337290863267847,0.5499248474174839,0.5158602313788601,0.009948607779430966,0.1980839887043391,0.062159536027692586,0.003968663650441806,0.025797452403364406,0.18810653447909392,0.2121124707739957,1,0,1,49767.0,0.15111590198281358,74764.625,0.22702038988248868,308859.0,0.9378404639723074,195362.625,0.5932123553882125,22015.0,0.0668478425894999,0.023414204597212523,300348.75,0.9119993623417241,0.23861362463182825,0.48813808043045315
Maldon,Con,RUK,78282.0,49841.0,6906.0,Con hold,Con,Lab,72438.0,50408.0,30041.0,Con hold,181523.0,75401.0,145965.0,49287.0,37480.0,256.0,379.0,10937.0,1892.0,88851.0,2182.0,11358.0,4006.0,1544.0,805.0,3531.0,30632.0,19739.0,2237.0,49034.0,47711.0,1369.0,16742.0,21606.0,1357.0,2411.0,14709.0,32472.0,0.4147132720395373,0.0882195140645359,0.6958778541649411,0.6366853171865818,-0.32649375797500135,0.8041129774188395,0.27151931160238646,0.20647521250750595,0.001410289605174,0.0020878896889099455,0.06025131801479702,0.010422921613239093,0.489475162927012,0.012020515306600265,0.06257058334205583,0.022068828743465014,0.008505809181205687,0.004434699735019805,0.01945208045261482,0.16874996556910143,0.1087410410801937,0.012323507213961866,0.27012554882852313,0.262837216220534,0.007541744021418773,0.09223073660087151,0.11902623909917752,0.0074756366961762424,0.01328206342997857,0.08103105391603269,0.17888642210628955,1,1,1,19090.0,0.1051657365733268,92672.0,0.510524837072988,159917.0,0.8809737609008225,143408.0,0.7900266081984101,4336.0,0.023886780187634626,0.010422921613239093,80531.0,0.443640750758857,0.16874996556910143,0.43065741833662685
Manchester Central,Lab,Green,83100.75,37205.0,13797.0,Lab hold,Lab,Con,92247.0,52289.0,29089.0,Lab hold,551938.0,214732.0,265189.0,89807.0,65428.0,881.0,775.0,14671.0,3196.0,141851.0,10583.0,47948.0,11148.0,5806.0,1426.0,5331.0,52599.0,29512.0,7625.0,90628.0,87529.0,1632.0,35915.0,121043.75,5870.0,3443.0,22159.0,107461.0,0.31533816817891097,0.16602738242434634,0.5668368619033681,0.4477095573746326,-0.14931078575456463,0.48046882077334774,0.1627121162159518,0.11854230004094662,0.0015961937753878152,0.001404143218984741,0.026580884084806626,0.005790505455322881,0.2570053158144574,0.01917425507937486,0.08687207621145854,0.020197920780957283,0.010519297457323105,0.0025836235229319236,0.009658693548913102,0.0952987473230689,0.05346977377893894,0.013814957477107936,0.16419960212922466,0.1585848410509876,0.0029568538495265773,0.06507071446430578,0.21930678808127,0.010635252510245717,0.0062380194876960815,0.0401476252767521,0.19469759284557323,1,1,1,75485.0,0.13676354952911376,410087.0,0.7429946841855426,430894.25,0.78069321191873,484854.0,0.8784573629646808,6757.0,0.012242317071845026,0.005790505455322881,147235.0,0.26676003464157205,0.0952987473230689,0.5004424119367398
Mansfield,Lab,Con,74535.0,40121.0,3485.0,Lab gain from Con,Con,Lab,77131.0,49273.0,16306.0,Con hold,110482.0,48030.0,136129.0,45535.0,33310.0,333.0,422.0,10439.0,1854.0,87510.0,1263.0,2883.0,2786.0,660.0,869.0,6232.0,26437.0,15135.0,3365.0,44563.0,43200.0,1362.0,14183.0,11910.0,616.0,3510.0,13983.0,25085.0,0.21140656804657013,0.04675655732206346,0.6388222634219705,0.5382840276380224,-0.16465001072450666,1.2321373617421842,0.4121485852899115,0.30149707644684204,0.003014065639651708,0.003819626726525588,0.09448597961658912,0.016781014101844644,0.7920747271048678,0.011431726435075397,0.026094748465813437,0.025216777393602577,0.005973823790300682,0.007865534657229232,0.056407378577505836,0.23928784779421083,0.1369906410093952,0.030457450082366357,0.40335077207146863,0.39101392081968106,0.0123278000036205,0.1283738527542948,0.10780036567042595,0.005575568870947303,0.03176988106659909,0.12656360312087037,0.22705056027226153,0,1,0,7592.0,0.06871707608479209,22972.0,0.20792527289513224,98572.0,0.892199634329574,76417.0,0.6916692311869806,7101.0,0.06427291323473507,0.016781014101844644,72728.0,0.6582791766984667,0.23928784779421083,0.5222777430772434
Mid Bedfordshire,Con,Lab,75457.0,47749.0,1321.0,Con hold,Con,Lab,87795.0,64717.0,24664.0,Con hold,185225.0,74950.0,122383.0,42095.0,23360.0,152.0,342.0,14951.0,1696.0,67984.0,755.0,25375.0,2182.0,1074.0,80.0,4711.0,21944.0,4409.0,2563.0,36566.0,34663.0,574.0,15851.0,39640.0,1672.0,2036.0,17127.0,33790.0,0.28092715986103994,0.017506659421922418,0.7371376502078706,0.6327974873106538,-0.2634205004391175,0.660726143879066,0.2272641382102848,0.126116884869753,0.0008206235659333243,0.0018464030233499797,0.08071804562019166,0.00915643136725604,0.36703468754217844,0.004076123633418815,0.13699554595761912,0.011780267242542853,0.0057983533540288835,0.00043190713996490754,0.025433931704683492,0.11847212849237414,0.023803482251315965,0.013837224996625725,0.19741395599946013,0.18713996490754486,0.0030989337292482116,0.08557700094479687,0.2140099878526117,0.009026859225266567,0.010992036712106896,0.09246591982723715,0.18242677824267783,1,1,0,29386.0,0.15865029018760968,117241.0,0.6329653124578216,145585.0,0.7859900121473883,161371.0,0.8712160885409637,4791.0,0.025865838844648402,0.00915643136725604,68215.0,0.3682818194088271,0.11847212849237414,0.45083388925950635
Mid Derbyshire,Lab,Con,69917.0,47078.0,1878.0,Lab gain from Con,Con,Lab,67442.0,49356.0,15385.0,Con hold,261364.0,105652.0,154778.0,52360.0,46066.0,265.0,499.0,17380.0,2170.0,98857.0,2457.0,4263.0,2996.0,848.0,158.0,9967.0,30073.0,11874.0,4885.0,48614.0,46597.0,671.0,16294.0,51194.0,2173.0,2867.0,23838.0,52264.0,0.2281219418166721,0.026860420212537723,0.731828830698971,0.6733412474791538,-0.20126152160413438,0.5921932630354602,0.20033363431842183,0.1762522765185718,0.0010139116328185978,0.0019092147350055861,0.06649729878636691,0.00830259714421267,0.3782349520209363,0.009400682572963377,0.01631058600266295,0.011462940573300072,0.003244517225019513,0.000604520898057881,0.03813455563887911,0.1150617529575611,0.045430893313539736,0.0186904087785617,0.18600113252016345,0.17828392586584227,0.0025673007759293553,0.06234217413262729,0.19587242313401998,0.008314075389112502,0.010969376042607245,0.09120613397407447,0.19996633048162715,0,1,0,10564.0,0.04041872637394592,162507.0,0.6217650479790637,210170.0,0.80412757686598,214534.0,0.820824597113604,10125.0,0.03873907653693699,0.00830259714421267,87400.0,0.3343995347484734,0.1150617529575611,0.4946806496800818
Mid Dorset And North Poole,LD,Con,75294.0,48453.0,1352.0,LD gain from Con,Con,LD,65427.0,48930.0,14898.0,Con hold,400196.0,173842.0,393353.0,135127.0,83535.0,1977.625,2303.0,39921.0,6644.0,150581.0,25953.375,50075.0,23688.5,14531.75,1732.0,26474.0,39116.0,4057.0,27148.125,140381.0,129885.0,2826.0,52707.0,61948.0,3808.0,1053.0,36114.0,83397.0,0.2277041588335091,0.017956278056684465,0.7478563895639415,0.6435174117459559,-0.20974788077682466,0.9829008785695009,0.3376520504952573,0.20873521974232626,0.004941641095863027,0.005754680206698718,0.09975362072584433,0.01660186508610781,0.37626812861697767,0.0648516601865086,0.12512618816779777,0.059192245799558216,0.03631158232466092,0.0043278793391238295,0.06615258523323571,0.09774210636787974,0.01013753260902158,0.06783707233455606,0.3507806174974263,0.32455346880028785,0.007061539845475717,0.13170296554688202,0.15479415086607562,0.00951533748463253,0.002631210706753691,0.09024078201681177,0.20839038870953233,0,1,0,114248.625,0.2854816764785255,249615.0,0.6237318713830223,338248.0,0.8452058491339244,312380.375,0.780568458955112,28206.0,0.07048046457235954,0.01660186508610781,221532.0,0.5535587562094574,0.09774210636787974,0.4797287191817858
Mid Norfolk,Con,Lab,75238.0,45897.0,3054.0,Con hold,Con,Lab,82203.0,56186.0,22594.0,Con hold,141476.0,60359.0,148982.0,50514.0,45084.0,267.0,537.0,21926.0,2843.0,94361.0,2986.0,4246.0,3150.0,1548.0,133.0,7213.0,27516.0,13479.0,5155.0,43238.0,40277.0,752.0,16017.0,15301.0,839.0,3275.0,22549.0,31048.0,0.27485614880235515,0.04059119062176028,0.6835030351690328,0.6100241899040378,-0.23426495818059487,1.0530549351126692,0.3570499590036473,0.3186688908366083,0.0018872458932963894,0.003795696796629817,0.15498035002403235,0.02009528117843309,0.6669753173683168,0.021106053323531906,0.0300121575390879,0.022265260538889987,0.010941785179111652,0.0009400887783086884,0.05098391246571857,0.1944923520597133,0.09527411009641211,0.036437275580310444,0.3056207413271509,0.2846913964205943,0.005315389182617546,0.11321354858774633,0.10815261952557324,0.005930334473691651,0.023148802623766576,0.15938392377505725,0.21945771720998614,1,1,0,11930.0,0.08432525658062145,47115.0,0.3330246826316831,126175.0,0.8918473804744268,95588.0,0.6756481664734655,7346.0,0.051924001244027254,0.02009528117843309,79595.0,0.5626042579660154,0.1944923520597133,0.5143889063768452
Mid Sussex,LD,Con,75969.0,52976.0,6662.0,LD gain from Con,Con,LD,85146.0,62762.0,18197.0,Con hold,152566.0,63349.0,324106.0,113632.0,41191.0,821.0,981.0,36796.0,5961.0,98275.0,25953.375,68808.0,18640.0,14531.75,1274.0,23273.0,31319.0,3751.0,20451.0,97834.0,90193.0,2314.0,57545.0,18171.0,1110.0,1436.0,28993.0,25913.0,0.2137152655438893,0.08769366452105463,0.7371103751203815,0.6973370717002988,-0.12602160102283466,2.1243658482230643,0.7448055267884063,0.26998807073659925,0.005381277611001141,0.006430004063815005,0.2411808659858684,0.039071614907646525,0.6441474509392656,0.17011244313936263,0.45100481103260226,0.12217663175281518,0.09524894144173669,0.008350484380530394,0.15254381710210663,0.2052816485979838,0.024586080778155026,0.1340469042906021,0.6412568986536974,0.5911736559915053,0.015167206323820511,0.3771810232948363,0.11910255233800454,0.007275539766396183,0.00941231991400443,0.19003578779020228,0.16984780357353538,0,1,1,127933.125,0.8385428273665168,54291.0,0.3558525490607344,134395.0,0.8808974476619955,109573.0,0.7182006475885846,24547.0,0.16089430148263703,0.039071614907646525,179045.0,1.1735576734003645,0.2052816485979838,0.40905144516882663
Middlesbrough South And East Cleveland,Lab,Con,70331.0,36200.0,214.0,Lab gain from Con,Con,Lab,72348.0,47817.0,11626.0,Con hold,143926.0,60262.0,213770.0,74082.0,52415.0,437.0,460.0,27282.0,3023.0,118547.0,8852.0,31290.0,6002.0,6936.0,330.0,14006.0,33137.0,10389.0,6457.0,58233.0,53849.0,869.0,32585.0,17686.0,2244.0,3448.0,29520.0,31210.0,0.16069552717421354,0.0030427549729137933,0.6609305025709072,0.5147090187826137,-0.15765277220129975,1.4852771563164404,0.5147228436835596,0.3641802037157984,0.0030362825340800132,0.0031960868779789616,0.18955574392396093,0.02100384920028348,0.823666328529939,0.061503828356238625,0.21740338785209065,0.041701985742673316,0.04819143170796104,0.0022928449342022985,0.09731389741950724,0.2302363714686714,0.07218292733765963,0.044863332545891636,0.4046037547072801,0.3741436571571502,0.006037824993399386,0.22640106721509665,0.12288259244333893,0.015591345552575629,0.023956755554937953,0.2051054013868238,0.2168475466559204,0,1,0,53080.0,0.36880063365896365,25379.0,0.17633367147006102,126240.0,0.877117407556661,90614.0,0.6295874268721426,14336.0,0.09960674235370955,0.02100384920028348,116823.0,0.81168795075247,0.2302363714686714,0.5179051475224852
Milton Keynes North,Lab,Con,70709.0,45977.0,5430.0,Lab gain from Con,Con,Lab,91545.0,62543.0,6255.0,Con hold,287060.0,113102.0,185884.0,62254.0,47977.0,611.0,664.0,15536.0,2636.0,118404.0,2309.0,5056.0,4094.0,1338.0,754.0,8157.0,35372.0,19290.0,6993.0,56792.0,54703.0,1442.0,20789.0,73845.0,3164.0,4551.0,20976.0,51219.0,0.06832705226937572,0.07679361891696955,0.6831940575673167,0.6502284009107752,0.008466566647593834,0.6475440674423465,0.21686755382150072,0.16713230683480806,0.0021284748832996587,0.0023131052741587124,0.054121089667665295,0.00918274925102766,0.41247126036368703,0.0080436145753501,0.017613042569497667,0.014261826795791821,0.00466104647112102,0.002626628579391068,0.028415662230892497,0.12322162614087648,0.06719849508813489,0.02436076081655403,0.1978401727861771,0.1905629485125061,0.005023340068278408,0.07242039991639379,0.2572458719431478,0.01102208597505748,0.015853828467916116,0.07307183167282101,0.17842611300773356,0,1,1,12797.0,0.04457953041176061,168656.0,0.5875287396363129,213215.0,0.7427541280568523,237808.0,0.8284261130077336,8911.0,0.031042290810283566,0.00918274925102766,97910.0,0.3410785201699993,0.12322162614087648,0.45285671340913514
Mitcham And Morden,Lab,Con,77282.0,43801.0,18761.0,Lab hold,Lab,Con,70021.0,45741.0,16482.0,Lab hold,215186.0,81729.0,120706.0,41170.0,28903.0,549.0,334.0,8246.0,1698.0,64312.0,4140.0,19882.0,7100.0,4546.0,358.0,2743.0,23167.0,8273.0,6546.0,40544.0,39051.0,857.0,16062.0,87940.0,2960.0,1143.0,10369.0,35228.0,0.23538652689907313,0.24276028053104215,0.6532468830779338,0.5667684583732305,0.0073737536319690156,0.5609379792365674,0.19132285557610626,0.13431635887093027,0.0025512812171795563,0.0015521455856793657,0.03832033682488638,0.007890847917615459,0.2988670266653035,0.019239169834468786,0.09239448663017111,0.03299471155186676,0.02112590967813891,0.0016636770050096196,0.012747111800953594,0.1076603496509996,0.03844580967163291,0.030420194622326733,0.18841374438857547,0.18147556067773926,0.0039826010985844805,0.07464240238677237,0.4086697089959384,0.013755541717397972,0.005311683845603338,0.04818622029314175,0.16370953500692426,1,1,1,35668.0,0.16575427769464557,150874.0,0.7011329733346965,127246.0,0.5913302910040616,185400.0,0.8615802143262108,3101.0,0.014410788805963214,0.007890847917615459,66339.0,0.30828678445623786,0.1076603496509996,0.4310342718007072
Morecambe And Lunesdale,Lab,Con,76424.0,48059.0,5815.0,Lab gain from Con,Con,Lab,67397.0,45310.0,6354.0,Con hold,142934.0,59978.0,321087.0,110261.0,70066.0,617.0,999.0,37471.0,6276.0,162581.0,21119.0,63623.0,15234.0,11840.0,1167.0,15760.0,46892.0,23554.0,12436.0,103980.0,98644.0,1798.0,43896.0,13588.0,1882.0,5387.0,35180.0,28697.0,0.09427719334688488,0.0760886632471475,0.6722851165482143,0.6288469590704491,-0.01818853009973738,2.246400436565128,0.7714119803545693,0.49019827332894905,0.004316677627436439,0.006989239788993521,0.2621559600934697,0.04390837729301636,1.1374550491835393,0.14775350861236655,0.44512152461975457,0.10658065960513244,0.08283543453621951,0.008164607441196636,0.11026067975429218,0.3280674996851694,0.16478934333328668,0.08700519120713056,0.7274686218814278,0.6901367064519288,0.012579232372983334,0.3071067765542138,0.09506485510795191,0.013166916199084892,0.037688723466774876,0.24612758336015222,0.20077098520995704,0,1,1,111816.0,0.7822911273734731,-19647.0,-0.13745504918353926,129346.0,0.9049351448920481,71252.0,0.498495809254621,16927.0,0.11842528719548882,0.04390837729301636,179518.0,1.2559502987392783,0.3280674996851694,0.47845876821501215
New Forest East,Con,Lab,70618.0,44291.0,8495.0,Con hold,Con,Lab,73549.0,50786.0,25251.0,Con hold,175785.0,77566.0,440153.0,151769.0,76244.0,576.0,979.0,52451.0,6497.0,212941.0,25455.0,68808.0,13286.0,11084.0,493.0,23555.0,73083.0,20799.0,13194.0,129353.0,121631.0,2442.0,62169.0,12097.0,736.0,5564.0,53598.0,35861.0,0.3433221389821752,0.12029510889574896,0.6905056492950278,0.6271913676399785,-0.22302703008642621,2.5039280939784394,0.863378559035185,0.43373439144409365,0.0032767300964246095,0.005569303410416134,0.2983815456381375,0.03695992263276161,1.2113718462895013,0.144807577438348,0.3914327161020565,0.07558096538384959,0.06305429928605967,0.002804562391557869,0.1339989191341696,0.4157521972864579,0.1183206758255824,0.07505759877122621,0.735859146115994,0.6919304832608015,0.0138919703046335,0.35366498848024575,0.06881702079244531,0.004186932900987001,0.03165230252865717,0.30490656199334415,0.20400489234007452,1,1,1,118633.0,0.6748755582103138,-37156.0,-0.21137184628950137,163688.0,0.9311829792075547,97986.0,0.5574195750490656,24048.0,0.13680348152572744,0.03695992263276161,239840.0,1.364394004039025,0.4157521972864579,0.4623288554263466
New Forest West,Con,Lab,68644.0,45787.0,5600.0,Con hold,Con,LD,70869.0,50306.0,24403.0,Con hold,175785.0,77566.0,440153.0,151769.0,76244.0,576.0,979.0,52451.0,6497.0,212941.0,25455.0,68808.0,13286.0,11084.0,493.0,23555.0,73083.0,20799.0,13194.0,129353.0,121631.0,2442.0,62169.0,12097.0,736.0,5564.0,53598.0,35861.0,0.3443395560823491,0.0815803274867432,0.7098449251435748,0.667021152613484,-0.2627592285956059,2.5039280939784394,0.863378559035185,0.43373439144409365,0.0032767300964246095,0.005569303410416134,0.2983815456381375,0.03695992263276161,1.2113718462895013,0.144807577438348,0.3914327161020565,0.07558096538384959,0.06305429928605967,0.002804562391557869,0.1339989191341696,0.4157521972864579,0.1183206758255824,0.07505759877122621,0.735859146115994,0.6919304832608015,0.0138919703046335,0.35366498848024575,0.06881702079244531,0.004186932900987001,0.03165230252865717,0.30490656199334415,0.20400489234007452,1,1,1,118633.0,0.6748755582103138,-37156.0,-0.21137184628950137,163688.0,0.9311829792075547,97986.0,0.5574195750490656,24048.0,0.13680348152572744,0.03695992263276161,239840.0,1.364394004039025,0.4157521972864579,0.4623288554263466
Newark,Con,Lab,79783.0,52015.0,3572.0,Con hold,Con,Lab,75850.0,54762.0,21816.0,Con hold,117804.0,51458.0,221654.0,74938.0,64075.0,420.0,696.0,32782.0,4084.0,142656.0,3065.0,4193.0,4786.0,1080.0,315.0,5506.0,48214.0,26999.0,8387.0,60619.0,57207.0,1254.0,21516.0,7909.0,355.0,5004.0,35694.0,25380.0,0.2876203032300593,0.04477144253788401,0.721977587343441,0.6519559304613765,-0.24284886069217532,1.8815490136158364,0.6361244100370106,0.5439119214967234,0.0035652439645512887,0.005908118569827849,0.2782757801093341,0.03466775321720825,1.2109605785881634,0.02601779226511833,0.03559301891277036,0.04062680384367254,0.009167770194560457,0.0026739329734134665,0.046738650640046175,0.4092730297782758,0.22918576618790534,0.0711945265016468,0.51457505687413,0.4856116940002037,0.010644799837017419,0.18264235509829888,0.06713693932294319,0.0030134800176564464,0.042477335234796784,0.30299480493022307,0.2154425995721707,1,1,0,13124.0,0.1114053852161217,-24852.0,-0.2109605785881634,109895.0,0.9328630606770568,52613.0,0.4466147159688975,5821.0,0.04941258361345965,0.03466775321720825,115671.0,0.9818936538657431,0.4092730297782758,0.4932177698317074
Newbury,LD,Con,71982.0,48646.0,2377.0,LD gain from Con,Con,LD,83414.0,59998.0,16047.0,Con hold,161448.0,66658.0,170804.0,57924.0,41331.0,440.0,598.0,14451.0,2640.0,98013.0,7798.0,18443.0,6404.0,2620.0,692.0,6074.0,31715.0,14350.0,4836.0,58594.0,56648.0,1039.0,20961.0,19451.0,1084.0,2692.0,18058.0,27887.0,0.19237777831059535,0.03302214442499514,0.7192797372143764,0.6758078408491012,-0.1593556338856002,1.0579505475447202,0.35877805856994205,0.25600193251077746,0.0027253357118081365,0.00370397899013924,0.08950869629849859,0.016352014270848817,0.6070871116396611,0.04830038154699965,0.11423492393835787,0.039666022496407514,0.01622813537485754,0.004286209801298251,0.03762202071255141,0.19644095931817054,0.08888310787374262,0.029953917050691243,0.36292800158564986,0.3508745850056984,0.00643550864674694,0.12983127694365987,0.12047842029631832,0.006714236162727318,0.016674099400426145,0.11185025519052574,0.17273053862543977,0,1,0,35265.0,0.21842946335662256,63435.0,0.39291288836033894,141997.0,0.8795215797036817,119079.0,0.7375687527872752,6766.0,0.04190823051384966,0.016352014270848817,96706.0,0.598991625786631,0.19644095931817054,0.4183593867202736
Newcastle Upon Tyne North,Lab,Con,74768.0,48022.0,17762.0,Lab hold,Lab,Con,68486.0,46999.0,5765.0,Lab hold,208967.0,96232.0,210221.0,71851.0,57812.0,500.0,707.0,28575.0,3170.0,133550.0,2468.0,7997.0,4420.0,1784.0,213.0,6700.0,37234.0,6207.0,8771.0,61973.0,57545.0,943.0,23578.0,11538.0,802.0,4861.0,35459.0,44995.0,0.08417778816108401,0.23756152364647978,0.6862570452355226,0.6422801198373636,0.15338373548539577,1.0060009475180292,0.3438389793603775,0.2766561227370829,0.002392722295864897,0.0033833093263529648,0.13674407920867887,0.015169859355783449,0.6390961252255141,0.011810477252389134,0.038269200400063166,0.021151665095445693,0.008537233151645954,0.0010192996980384463,0.032062478764589626,0.17818124392846718,0.029703254580866836,0.04197313451406203,0.29656835768327056,0.275378409031091,0.004512674250001196,0.1128312125838051,0.05521445969937837,0.0038379265625672954,0.023262046160398533,0.1696870797781468,0.2153210794048821,1,1,1,16669.0,0.07976857589954395,75417.0,0.36090387477448593,197429.0,0.9447855403006217,149948.0,0.7175678456406992,6913.0,0.033081778462628074,0.015169859355783449,117525.0,0.5624093756430442,0.17818124392846718,0.46756796076149304
Newcastle-Under-Lyme,Lab,Con,67815.0,39618.0,5069.0,Lab gain from Con,Con,Lab,68211.0,44739.0,7446.0,Con gain from Lab,123299.0,53423.0,149004.0,49812.0,40898.0,630.0,404.0,8742.0,1872.0,91952.0,2393.0,8109.0,4462.0,1566.0,742.0,3514.0,30262.0,16982.0,4496.0,51045.0,49395.0,980.0,17900.0,8371.0,562.0,3209.0,12850.0,26413.0,0.10916127897259972,0.07474747474747474,0.655891278532788,0.5842070338420703,-0.03441380422512498,1.2084769543954128,0.40399354414877653,0.33169774288518156,0.005109530490920445,0.003276587806875968,0.07090081833591513,0.015182604887306467,0.7457643614303441,0.01940810549963909,0.06576695674741888,0.03618845246109052,0.01270083293457368,0.00601789146708408,0.02849982562713404,0.24543589161307067,0.1377302330108111,0.03646420490028305,0.41399362525243516,0.4006115215857387,0.007948158541431804,0.1451755488690095,0.06789187260237309,0.004558025612535381,0.026026164040259855,0.10421820128305988,0.21421909342330434,0,1,1,16530.0,0.13406434764272215,31347.0,0.25423563856965586,114928.0,0.9321081273976269,81367.0,0.659916138817022,4256.0,0.03451771709421812,0.015182604887306467,81125.0,0.6579534302792399,0.24543589161307067,0.4944125189525111
